precision,recall,f1-score,support
1.0,0.875,0.9333333333333333,8.0
0.9838709677419355,0.9682539682539683,0.976,63.0
1.0,0.9523809523809523,0.975609756097561,21.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.9230769230769231,0.9230769230769231,0.9230769230769231,13.0
0.9464285714285714,0.9636363636363636,0.9549549549549549,55.0
0.95625,0.95625,0.95625,0.95625
0.6933394946067757,0.6689068867640298,0.6804249953518247,160.0
0.9689840149769585,0.95625,0.9622812129202373,160.0
