precision,recall,f1-score,support
1.0,0.9,0.9473684210526316,20.0
1.0,0.975609756097561,0.9876543209876543,41.0
1.0,0.8666666666666667,0.9285714285714286,15.0
1.0,1.0,1.0,11.0
1.0,1.0,1.0,4.0
0.0,0.0,0.0,0.0
0.75,1.0,0.8571428571428571,3.0
0.9705882352941176,1.0,0.9850746268656716,66.0
0.96875,0.96875,0.96875,0.96875
0.8400735294117647,0.8427845528455284,0.8382264568275304,160.0
0.9831801470588235,0.96875,0.9747257559667549,160.0
